"UserID","Question","Task","Type","Technique","Seconds","Score","Error","QuestionText","ResponseText","ResponseCode"
"R_YVo61hebwYUGqI1",10,2,"Timed","Force Directed Tree",18.658,0,4,"Which of the highlighted elements are siblings?","K and S",1
"R_2e9EnzhNtkYiBeB",10,2,"Timed","Force Directed Tree",9.376,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2V90gRcwgWnnF1X",10,2,"Timed","Force Directed Tree",17.43,0,4,"Which of the highlighted elements are siblings?","K and S",1
"R_2SoZGf3em2IcO5w",10,2,"Timed","Force Directed Tree",19.382,0,4,"Which of the highlighted elements are siblings?","K and V",3
"R_2b3nN9IkGW5DltK",10,2,"Timed","Force Directed Tree",12.012,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3yh8oLiMHCYQV5r",10,2,"Timed","Force Directed Tree",9.706,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_YVwlgJv5Y1Qhsjv",10,2,"Timed","Force Directed Tree",15.019,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2R3XWaewaK5SH2l",10,2,"Timed","Force Directed Tree",17.869,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2wT72bYCj6NyIRM",10,2,"Timed","Force Directed Tree",13.406,0,4,"Which of the highlighted elements are siblings?","K and S",1
"R_1QA7Q71qY2eGEjA",10,2,"Timed","Force Directed Tree",11.812,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_QhNvd8Z3zwf1Ry9",10,2,"Timed","Force Directed Tree",14.752,0,4,"Which of the highlighted elements are siblings?","K and V",3
"R_2tnHUer6uTXYNIs",10,2,"Timed","Force Directed Tree",11.921,0,4,"Which of the highlighted elements are siblings?","K and S",1
"R_2yjAiOuU2PV6R07",10,2,"Timed","Force Directed Tree",10.74,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1dK75THlZFY9mgI",10,2,"Timed","Force Directed Tree",7.367,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3fAG1WVYJ50wRKm",10,2,"Timed","Force Directed Tree",6.259,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1CevAH5lquON8tb",10,2,"Timed","Gapmap",6.712,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3gLXI2wn1UxerDl",10,2,"Timed","Gapmap",14.151,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1H8FOZMMrAj4OSe",10,2,"Timed","Gapmap",7.407,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_w03P2LSlmmuvs6R",10,2,"Timed","Gapmap",8.52,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1gHCDJyO9ar3fwq",10,2,"Timed","Gapmap",10.896,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_eVPDLYhv1AHqNKV",10,2,"Timed","Gapmap",10.322,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_d05Jtvu04FKmS5z",10,2,"Timed","Gapmap",19.039,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2S2Y7Gyy9NLcdlU",10,2,"Timed","Gapmap",13.456,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_25R7SjgKusyJhCY",10,2,"Timed","Gapmap",14.867,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_VOp7RWnxRyBoVdD",10,2,"Timed","Gapmap",12.745,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_piopwCHEQVH9Ly1",10,2,"Timed","Gapmap",21.078,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3lQZWHd65TquSOd",10,2,"Timed","Gapmap",8.491,0,4,"Which of the highlighted elements are siblings?","K and S",1
"R_2ri1QGuv2kdkEWN",10,2,"Timed","Gapmap",13.945,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2OVF9IJdtU66iky",10,2,"Timed","Gapmap",22.303,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_ub3pUH3Kp7DntId",10,2,"Timed","Gapmap",27.284,0,4,"Which of the highlighted elements are siblings?","K and S",1
"R_eKb1c76zPhAc98J",10,2,"Timed","Gapmap",7.695,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1hEXYTseBaENG1z",10,2,"Timed","Gapmap",24.647,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_27y5zx5w507SG1a",10,2,"Timed","Gapmap",4.335,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3LhW9zleNB3VQL0",10,2,"Timed","Gapmap",11.274,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3eC2JsI715rgVcB",10,2,"Timed","Gapmap",3.876,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1OBsdC5C8n3YeCJ",10,2,"Timed","Gapmap",9.492,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1jfhk6rkGNFYKRw",10,2,"Timed","Gapmap",9.339,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1ITmUf4af8G1adx",10,2,"Timed","Gapmap",10.876,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_qVgLZGygGsmY7rr",10,2,"Timed","Gapmap",14.34,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3GsajCYxgInQlmK",10,2,"Timed","Gapmap",23.463,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1Q57vpUDue01e2l",10,2,"Timed","Gapmap",26.491,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3hFK1xA2mVOhWxP",10,2,"Timed","Gapmap",16.217,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_0NBQOHlMsU8X6zr",10,2,"Timed","Gapmap",42.899,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3knYCN4G1GVbrgp",10,2,"Timed","Gapmap",13.681,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2PvU3ZwHDTibaaA",10,2,"Timed","Gapmap",5.459,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_Dw71W9VvyTHKzq9",10,2,"Timed","Gapmap",6.525,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1FsnWrnYgqiHhM0",10,2,"Timed","Gapmap",11.97,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1qVBoKVMPCXN6Lc",10,2,"Timed","Radial Dendrogram",14.602,0,4,"Which of the highlighted elements are siblings?","K and S",1
"R_1DYAZDkRwcWCsv2",10,2,"Timed","Radial Dendrogram",13.276,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3iwJs3EarUKaRER",10,2,"Timed","Radial Dendrogram",15.353,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_77EKzKiFYZMQtax",10,2,"Timed","Radial Dendrogram",9.557,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1M4CUWjSdhI2OnW",10,2,"Timed","Radial Dendrogram",10.921,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_9TUZ1w5OcbLzgeB",10,2,"Timed","Radial Dendrogram",8.22,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1nTK5CZqBSb9QaT",10,2,"Timed","Radial Dendrogram",20.144,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3qHWKNwKO5ktOiw",10,2,"Timed","Radial Dendrogram",7.852,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2f3Wr0soivvn4a7",10,2,"Timed","Radial Dendrogram",10.759,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_10CW2Wrw3E8Sw6p",10,2,"Timed","Radial Dendrogram",10.706,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_31nEWYwOrYV02ta",10,2,"Timed","Radial Dendrogram",18.506,0,NA,"Which of the highlighted elements are siblings?","Unsure",4
"R_3fGywcXXxqnnhbt",10,2,"Timed","Radial Dendrogram",17.373,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1mVnnjP1DSUQGLz",10,2,"Timed","Radial Dendrogram",8.868,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3etdH2ho3ueZh1Q",10,2,"Timed","Radial Dendrogram",9.921,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3jT2q0aUNyrVW5Q",10,2,"Timed","Radial Dendrogram",14.367,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1Nh3ExR8KJEQBuu",10,2,"Timed","Radial Dendrogram",34.599,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1OOyuWMzuNnwrwx",10,2,"Timed","Radial Dendrogram",13.246,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_Bunrbk8Ng7TrVWp",10,2,"Timed","Radial Dendrogram",18.059,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2U0l9l5Xc2fqdAo",10,2,"Timed","Radial Dendrogram",24.292,0,4,"Which of the highlighted elements are siblings?","K and S",1
"R_2eVvypfWgihQeJT",10,2,"Timed","Radial Dendrogram",19.188,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2X5uVTO5uMtDt1G",10,2,"Timed","Radial Dendrogram",25.518,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3Pe2ldVI1scyRFF",10,2,"Timed","Radial Dendrogram",9.788,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_11hjtF9sTllfHpK",10,2,"Timed","Radial Dendrogram",11.651,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3PUcn0vWqw7JLpi",10,2,"Timed","Radial Dendrogram",24.002,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3snw8WK4QHwBtz6",10,2,"Timed","Radial Dendrogram",17.984,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1IctBejJ1Qa9WA2",10,2,"Timed","Radial Dendrogram",19.166,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2CUKxvYeyPQHRd7",10,2,"Timed","Radial Dendrogram",24.811,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_11WStaqFMXjbb5a",10,2,"Timed","Radial Dendrogram",8.33,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2AQYPL0JXLTnX5h",10,2,"Timed","Radial Dendrogram",4.607,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_9LvI7NyafsgMZ6p",10,2,"Timed","Radial Dendrogram",7.591,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1DHdE8dsTg4dwex",10,2,"Timed","Radial Dendrogram",32.386,0,4,"Which of the highlighted elements are siblings?","K and V",3
"R_9ABWu2Lxs7CgmL7",10,2,"Timed","Sunburst",11.115,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1j9g3yCnSwEgdRo",10,2,"Timed","Sunburst",8.178,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3OrnCDZVGN5pl5f",10,2,"Timed","Sunburst",16.85,0,4,"Which of the highlighted elements are siblings?","K and V",3
"R_2YhT0jIM0ovyPIN",10,2,"Timed","Sunburst",9.54,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1JJkXZW5sWfknUp",10,2,"Timed","Sunburst",14.903,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_eVTRVkkLKrw2kdX",10,2,"Timed","Sunburst",8.315,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1OH2LftiMSiLH2P",10,2,"Timed","Sunburst",40.54,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2xVMR92Bv0iK6fc",10,2,"Timed","Sunburst",6.38,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_5d3BUZuKfyQaVsB",10,2,"Timed","Sunburst",7.719,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_21b5ZkM961ZDOw9",10,2,"Timed","Sunburst",12.148,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2cclDp2fTqro7df",10,2,"Timed","Sunburst",10.598,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_wN1ePDJXDNdACAx",10,2,"Timed","Sunburst",13.014,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3JaaiJSSa4Dm0NF",10,2,"Timed","Sunburst",14.123,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1NgMbUHC55zZBoM",10,2,"Timed","Sunburst",9.561,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_0wyw9DENUqY23SN",10,2,"Timed","Sunburst",17.592,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_9v5e8k0qqbfqEqF",10,2,"Timed","Sunburst",23.507,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3GBOUtx4kfb2j70",10,2,"Timed","Sunburst",9.401,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_4OcLqYosLvs6qPf",10,2,"Timed","Sunburst",6.193,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_b8COfAXS1BteOqJ",10,2,"Timed","Sunburst",10.112,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1obf4uJ1HYmmIYm",10,2,"Timed","Sunburst",11.397,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_ZjXdhq0TAtmnTsl",10,2,"Timed","Sunburst",14.45,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1gcnwl0ZXdldp8B",10,2,"Timed","Sunburst",6.905,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2v9cmfAMYuCFfDI",10,2,"Timed","Sunburst",34.678,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1prFk7Uq0tK4nbc",10,2,"Timed","Sunburst",6.596,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_2fk6fWmvY16aqTx",10,2,"Timed","Sunburst",13.097,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_w5aqNT5HTZnJGsF",10,2,"Timed","Sunburst",8.35,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_YSTJl0MPsU8paAF",10,2,"Timed","Sunburst",10.301,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1dN3OhtzAKl45Oq",10,2,"Timed","Sunburst",12.341,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3M3S455OkbsJGf9",10,2,"Timed","Sunburst",10.62,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_eP9Yq82NgWD0CoZ",10,2,"Timed","Sunburst",11.748,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_1LnvKNaUcIcj04L",10,2,"Timed","Sunburst",21.331,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_3fwywPtw7JbnsgJ",10,2,"Timed","Sunburst",17.969,1,0,"Which of the highlighted elements are siblings?","S and V",2
"R_25tMlkx0LAQHnqo",13,3,"Timed","Circle Packing",11.148,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_vq71oQyy45dYJy1",13,3,"Timed","Circle Packing",16.877,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_3PgFKIO61fhAfeh",13,3,"Timed","Circle Packing",51.627,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_1IhliPn2Eok0Orb",13,3,"Timed","Circle Packing",15.392,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_0dkeqhWcTjAZ6XX",13,3,"Timed","Circle Packing",24.281,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_5BWF1xvHubsKfJL",13,3,"Timed","Circle Packing",12.405,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_1qg1fLzWSYWJ5CK",13,3,"Timed","Circle Packing",6.524,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_1LRJRJYNqZM9Gr1",13,3,"Timed","Circle Packing",12.798,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_AajHQGTpaomEOul",13,3,"Timed","Circle Packing",42.508,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_1KpCy6fCwglHngv",13,3,"Timed","Circle Packing",13.329,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_24CtBmQNoFCIdch",13,3,"Timed","Circle Packing",34.009,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_1hB8RMGbOxAG5Bm",13,3,"Timed","Circle Packing",23.189,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_1f11OqTRbLV1aZ1",13,3,"Timed","Circle Packing",18.262,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_Od8xp3cMlYjI5Ud",13,3,"Timed","Circle Packing",10.459,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_2WvrsWkseXH6cla",13,3,"Timed","Circle Packing",14.915,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_wMLcWGuM9l19ZwB",13,3,"Timed","Circle Packing",31.541,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_5pudnT9rRVi5So1",13,3,"Timed","Circle Packing",6.478,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_XRok4d9TQFjfTSV",13,3,"Timed","Circle Packing",6.494,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_269Ff6rVuAbaNhd",13,3,"Timed","Circle Packing",10.054,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_23V2nOJKSHdxPiq",13,3,"Timed","Circle Packing",15.28,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_2axiMt5L8ARsI9m",13,3,"Timed","Circle Packing",14.609,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_1MWZFMnuDyKuD1y",13,3,"Timed","Circle Packing",21.883,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_1n8RjYB7ylMKQT7",13,3,"Timed","Circle Packing",18.948,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2us1VTNzoRCHSkL",13,3,"Timed","Circle Packing",72.712,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_2ZPkPWB0wEI1u9D",13,3,"Timed","Circle Packing",9.577,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2qDbkTc67Gglptp",13,3,"Timed","Circle Packing",5.973,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_1P5BkOIRfQHs6UY",13,3,"Timed","Circle Packing",18.425,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_25HoIjC5FuhBsAy",13,3,"Timed","Circle Packing",17.567,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_1I4V6AZtLmMHeoj",13,3,"Timed","Circle Packing",15.977,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_21BPikUTu4ILdhw",13,3,"Timed","Circle Packing",9.187,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_6Kdbzns7MUtmiih",13,3,"Timed","Circle Packing",23.069,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_3MfGbN6MEmP0Enk",13,3,"Timed","Cluster Heatmap",10.318,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_1QbFjRd6H95JNra",13,3,"Timed","Cluster Heatmap",10.384,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2ardaoGTgCIIatC",13,3,"Timed","Cluster Heatmap",8.576,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_vOAxPP4vwwudSa5",13,3,"Timed","Cluster Heatmap",17.193,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_26nF3kaKDe73Rn0",13,3,"Timed","Cluster Heatmap",24.04,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_PS2OGYI40Oo5WCd",13,3,"Timed","Cluster Heatmap",8.084,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2bTA6ACSb1LCYl6",13,3,"Timed","Cluster Heatmap",9.088,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_2wiziPOOHCi0PWG",13,3,"Timed","Cluster Heatmap",21.474,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_veEyxBhLtECjn9L",13,3,"Timed","Cluster Heatmap",7.194,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2BgMM7XWnMAShyN",13,3,"Timed","Cluster Heatmap",14.029,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_2DP33a11PkSPHZ7",13,3,"Timed","Cluster Heatmap",21.131,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2vcyVB6pfayAvdc",13,3,"Timed","Cluster Heatmap",12.258,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_3oZ0n8fzhC8k48F",13,3,"Timed","Cluster Heatmap",32.092,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_2AQjjFWs50VdKHs",13,3,"Timed","Cluster Heatmap",18.325,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_2BkRNDLqoxiaFUt",13,3,"Timed","Cluster Heatmap",46.875,0,NA,"Which two of the highlighted elements are more closely clustered?","Unsure",4
"R_31RzRuyeNllDzny",13,3,"Timed","Cluster Heatmap",13.273,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2PtBRKHLXdllcwY",13,3,"Timed","Cluster Heatmap",41.567,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2wjCYTiFfvLImN4",13,3,"Timed","Cluster Heatmap",13.632,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_e8oohE1nFNEFmBL",13,3,"Timed","Cluster Heatmap",11.199,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_ODJJfKMZrYxVeVP",13,3,"Timed","Cluster Heatmap",23.722,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_1mDHo9RsMOOBEP4",13,3,"Timed","Cluster Heatmap",16.455,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_08l6irxVFTV34o9",13,3,"Timed","Cluster Heatmap",14.442,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_vdgH1XYLyq42dJT",13,3,"Timed","Cluster Heatmap",9.847,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_2cvIrspY1QTBEMs",13,3,"Timed","Cluster Heatmap",20.552,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_3ps7omcOqeLSz1d",13,3,"Timed","Cluster Heatmap",15.607,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2vZWlc0fU8wzEv3",13,3,"Timed","Cluster Heatmap",13.619,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_BV2qAJ3bn7CSTKN",13,3,"Timed","Cluster Heatmap",58.389,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2zvfQLv3r9lwJrx",13,3,"Timed","Cluster Heatmap",17.478,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2rkJIDVtgZM3rm5",13,3,"Timed","Cluster Heatmap",19.601,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_puhEy9vov8hZ35n",13,3,"Timed","Cluster Heatmap",10.439,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_3n7cZMTyFaPmNqd",13,3,"Timed","Cluster Heatmap",11.984,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_21bysIEBIwTwZ83",13,3,"Timed","Cluster Heatmap",12.97,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_2rwKPAvlzgDicMW",13,3,"Timed","Force Directed Tree",11.477,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_3iR1wvh2btgDx7J",13,3,"Timed","Force Directed Tree",10.687,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_5jsiRPWsxpTmS6l",13,3,"Timed","Force Directed Tree",5.314,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_Qcz563ZDciRh09b",13,3,"Timed","Force Directed Tree",15.074,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_Rb1jQ8zWn30hRYd",13,3,"Timed","Force Directed Tree",5.578,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_VVboJ3CbJYhkhq1",13,3,"Timed","Force Directed Tree",5.38,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2xLYX7QMXh6YYwN",13,3,"Timed","Force Directed Tree",25.529,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2OTNvB3sZZRwCus",13,3,"Timed","Force Directed Tree",12.648,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_xfvh8oC2Ead2P85",13,3,"Timed","Force Directed Tree",19.513,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2QPtiqz6lvpshEC",13,3,"Timed","Force Directed Tree",8.314,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_3qHD0hrlWxtB75e",13,3,"Timed","Force Directed Tree",18.942,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2OHoSra2rZOrDw3",13,3,"Timed","Force Directed Tree",21.364,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2rSMGWOIWv7MBWY",13,3,"Timed","Force Directed Tree",32.179,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_23gmqr83e4LbSkw",13,3,"Timed","Force Directed Tree",12.626,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_0ML0Bh2bADeSKE9",13,3,"Timed","Force Directed Tree",12.735,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (6, 8)",3
"R_3Gfxp6VV9NqcDaW",13,3,"Timed","Force Directed Tree",23.866,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_0MUR73qODNZ8ITf",13,3,"Timed","Force Directed Tree",5.609,0,1,"Which two of the highlighted elements are more closely clustered?","(1, 7) and (3, 9)",1
"R_YVo61hebwYUGqI1",13,3,"Timed","Force Directed Tree",20.955,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
"R_2e9EnzhNtkYiBeB",13,3,"Timed","Force Directed Tree",12.882,1,0,"Which two of the highlighted elements are more closely clustered?","(3, 9) and (6, 8)",2
